Potential,Flux
14.174607357525835,0.11793312274418911
14.079585537776499,0.09871334240404166
13.984174284339668,0.0809340252613071
13.889152464590333,0.02762120191332495
13.794130644840997,-0.006520648789182083
13.699108825091663,0.0023200820489130735
13.604087005342327,-0.017290680015878832
13.509065185592993,-0.028695787458594968
13.414043365843657,-0.013708007966713403
13.318632112406823,0.00297702929781318
13.223610292657487,-0.007253308384252873
13.128588472908152,-0.022333821695754555
13.033566653158816,-0.02484927056710341
12.938544833409482,-0.034019739436233015
12.843523013660146,-0.04405712707300561
12.748501193910812,-0.06256891975162462
12.653089940473981,-0.06464478727056298
12.558068120724645,-0.07873627855072098
12.46304630097531,-0.0818863314862634
12.368024481225975,-0.08979927598405155
12.27300266147664,-0.09080039790625351
12.177980841727305,-0.10892142492970767
12.08295902197797,-0.109019056324199
11.987937202228634,-0.11507620406932022
11.8925259487918,-0.12753140918295033
11.797504129042466,-0.13182959131256403
11.70248230929313,-0.13725133473615977
11.607460489543794,-0.14894949641381625
11.51243866979446,-0.1518552307859308
11.417416850045123,-0.16218575268337693
11.32239503029579,-0.16858461030921776
11.226983776858958,-0.16658156620748193
11.131961957109624,-0.16941447716239394
11.036940137360288,-0.17698571177946248
10.941918317610954,-0.18177205088153278
10.846896497861618,-0.19264034570601302
10.751874678112282,-0.19156560010927665
10.656852858362948,-0.19454495815592562
10.561441604926113,-0.20521718993409138
10.466419785176777,-0.21015077638523053
10.371397965427443,-0.2075619439165468
10.276376145678107,-0.21642719463929125
10.181354325928773,-0.22023721979644834
10.086332506179437,-0.22927292533088667
9.991310686430102,-0.2276363990871592
9.895899432993271,-0.23381518594672862
9.800877613243935,-0.23950581583384148
9.705855793494601,-0.2443169629132005
9.610833973745265,-0.24175293842180556
9.515812153995931,-0.24793092502404307
9.420790334246595,-0.2498115297539988
9.325768514497256,-0.25867678047674325
9.230357261060425,-0.24927455708429658
9.13533544131109,-0.2649291910108471
9.040313621561754,-0.2633174727444085
8.94529180181242,-0.26810381184647875
8.850269982063084,-0.2707902757096538
8.75524816231375,-0.2793866399688812
8.660226342564414,-0.2809255348181173
8.564815089127583,-0.28273251587353854
8.469793269378243,-0.29052302099954663
8.37477144962891,-0.29582232505136224
8.279749629879573,-0.28949709110005584
8.184727810130239,-0.29487001882640596
8.089705990380903,-0.3059087684625801
7.994684170631569,-0.3029782261131767
7.899272917194738,-0.30778937319253574
7.804251097445403,-0.31785100862646487
7.709229277696068,-0.3166058082180346
7.6142074579467325,-0.3217346574581564
7.519185638197397,-0.35868493924379274
7.424163818448062,-0.3651078045895904
7.329141998698727,-0.37853932364813375
7.233730745261892,-0.37780708818944886
7.138708925512557,-0.41859140285219915
7.0436871057632215,-0.3983216848926041
6.948665286013886,-0.39026229330307904
6.853643466264551,-0.40003103455353406
6.758621646515216,-0.43104660796582933
6.663599826765881,-0.4464323554288628
6.56818857332905,-0.4288491013324428
6.473166753579715,-0.45351463281614285
6.37814493383038,-0.45351463281614285
6.283123114081045,-0.45791124659757976
6.18810129433171,-0.5055337601613819
6.093079474582375,-0.488926820009875
5.9980576548330395,-0.5060219171338384
5.903035835083704,-0.5192101579634854
5.80762458164687,-0.5160347368705218
5.712602761897535,-0.5555986591021307
5.6175809421482,-0.5480274244850621
5.522559122398864,-0.6061517150153362
5.427537302649529,-0.6093271361082996
5.3325154829001935,-0.6337485891057714
5.237493663150858,-0.6508436862297349
5.142082409714028,-0.6867440303959236
5.047060589964693,-0.7187367180104639
4.952038770215358,-0.7622082967937212
4.857016950466023,-0.783943285928018
4.761995130716688,-0.842799011659645
4.666973310967352,-0.8652702375392859
4.571951491218017,-0.8994572307578852
4.476540237781182,-0.9441516027442797
4.381518418031847,-1.0108210410645397
4.286496598282512,-1.0821319719097968
4.191474778533177,-1.1400145847258383
4.096452958783842,-1.1927675480444258
4.001431139034507,-1.274577855084159
3.906409319285171,-1.3358775667073965
3.8109980658483407,-1.40914112544248
3.7159762460990056,-1.5459051034635152
3.6209544263496705,-1.6181923482536853
3.5259326066003354,-1.768632724076824
3.4309107868510003,-1.8394554979496247
3.335888967101665,-2.00870192107232
3.2408671473523256,-2.148394840928095
3.145455893915495,-2.2600067310076373
3.0504340741661595,-2.3935936874210446
2.9554122544168244,-2.5860395705954073
2.8603904346674893,-2.7503964214202177
2.765368614918154,-2.93722449812467
2.670346795168819,-3.125517045746492
2.575324975419484,-3.3426268598898905
2.4799137219826513,-3.5829361340849553
2.384891902233316,-3.8220290171355384
2.289870082483981,-4.078463476568309
2.194848262734646,-4.342220290587928
2.099826442985311,-4.605977104607548
2.0048046232359753,-4.9161328387305
1.9097828034866404,-5.270246708094502
1.8143715500498074,-5.582851229653057
1.7193497303004723,-5.910100460385309
1.6243279105511372,-6.28131582893193
1.5293060908018021,-6.606124274801899
1.434284271052467,-7.021297778589571
1.339262451303132,-7.3705380808023255
1.2442406315537966,-7.807686650923863
1.1488293781169638,-8.193514718350906
1.0538075583676287,-8.625813729041152
0.9587857386182936,-9.026342523655126
0.8637639188689584,-9.495213294413022
0.7687420991196233,-9.97392723035324
0.6737202793702881,-10.408627013039174
0.578698459620953,-10.835964428271666
0.4832872061841202,-11.321960705932138
0.38826538643478503,-11.720088728550422
0.29324356668544993,-12.108373585986387
0.19822174693611477,-12.56996201502403
0.10319992718677963,-13.024188076608226
0.008178107437442319,-13.456487087298475
-0.08684371231189282,-13.876542160810711
-0.18186553206122796,-14.269708587971241
-0.2772767854980586,-14.60189540644129
-0.37229860524739594,-15.012187340504397
-0.46732042499673104,-15.356538070419267
