Potential,Flux
10.515,-0.14399393
10.476017017017018,-0.14430684
10.437034034034035,-0.14462559
10.398051051051052,-0.14494824
10.35906806806807,-0.14527701
10.320085085085086,-0.14560916
10.281102102102103,-0.1459468
10.24211911911912,-0.14628963
10.203136136136136,-0.14663744
10.164153153153153,-0.14699061
10.12517017017017,-0.14734846
10.086187187187187,-0.14771181
10.047204204204204,-0.14807974
10.008221221221222,-0.14845346
9.969238238238239,-0.14883278
9.930255255255256,-0.14921816
9.891272272272273,-0.14960834
9.85228928928929,-0.1500054
9.813306306306307,-0.15040693
9.774323323323324,-0.15081565
9.735340340340342,-0.151229
9.696357357357359,-0.15164967
9.657374374374374,-0.15207645
9.618391391391391,-0.15250807
9.579408408408408,-0.15294759
9.540425425425425,-0.15339461
9.501442442442443,-0.15384644
9.46245945945946,-0.15430489
9.423476476476477,-0.15477078
9.384493493493494,-0.15524395
9.345510510510511,-0.15572335
9.306527527527528,-0.15621012
9.267544544544545,-0.1567054
9.228561561561563,-0.15720773
9.18957857857858,-0.15771656
9.150595595595597,-0.15823402
9.111612612612614,-0.15875965
9.072629629629631,-0.15929298
9.033646646646648,-0.1598346
8.994663663663664,-0.16038412
8.95568068068068,-0.16094317
8.916697697697698,-0.16151042
8.877714714714715,-0.16208616
8.838731731731732,-0.16267087
8.79974874874875,-0.1632653
8.760765765765766,-0.16386941
8.721782782782784,-0.16448306
8.6827997997998,-0.16510586
8.643816816816818,-0.16573936
8.604833833833835,-0.16638269
8.565850850850852,-0.16703664
8.526867867867868,-0.16770187
8.487884884884885,-0.1683761
8.448901901901902,-0.16906321
8.409918918918919,-0.16976158
8.370935935935936,-0.17047092
8.331952952952953,-0.17119263
8.29296996996997,-0.17192604
8.253986986986988,-0.17267255
8.215004004004005,-0.17343171
8.176021021021022,-0.17420314
8.137038038038039,-0.17498904
8.098055055055056,-0.17578815
8.059072072072073,-0.17660059
8.02008908908909,-0.17742832
7.981106106106107,-0.17826983
7.942123123123125,-0.17912711
7.903140140140141,-0.17999925
7.864157157157158,-0.18088736
7.825174174174174,-0.1817918
7.786191191191191,-0.1827126
7.7472082082082085,-0.18364982
7.708225225225226,-0.18460526
7.669242242242243,-0.18557826
7.63025925925926,-0.18656944
7.591276276276277,-0.18757893
7.552293293293294,-0.18860929
7.513310310310311,-0.18965773
7.4743273273273285,-0.1907268
7.435344344344345,-0.19181679
7.396361361361363,-0.19292809
7.357378378378379,-0.19406112
7.318395395395396,-0.19521643
7.279412412412413,-0.19639587
7.2404294294294305,-0.19759844
7.201446446446447,-0.1988244
7.162463463463464,-0.2000774
7.123480480480481,-0.20135543
7.084497497497498,-0.20265888
7.045514514514515,-0.20399101
7.006531531531532,-0.2053502
6.9675485485485495,-0.20673811
6.928565565565567,-0.20815544
6.889582582582584,-0.20960413
6.850599599599601,-0.21108398
6.811616616616617,-0.21259458
6.772633633633634,-0.21413937
6.7336506506506515,-0.21571973
6.6946676676676695,-0.21733333
6.655684684684685,-0.2189837
6.616701701701702,-0.22067095
6.577718718718719,-0.22239679
6.538735735735736,-0.22416191
6.499752752752753,-0.22596866
6.460769769769771,-0.22781597
6.421786786786788,-0.22970745
6.382803803803805,-0.23164369
6.343820820820821,-0.23362568
6.304837837837838,-0.2356542
6.265854854854856,-0.23773342
6.2268718718718725,-0.23986158
6.18788888888889,-0.24204123
6.148905905905907,-0.2442757
6.109922922922924,-0.24656564
6.070939939939941,-0.24891135
6.031956956956958,-0.25131783
5.9929739739739745,-0.2537841
5.953990990990992,-0.2563124
5.91500800800801,-0.2589062
5.876025025025026,-0.2615675
5.837042042042043,-0.26429832
5.798059059059059,-0.26710036
5.759076076076077,-0.269975
5.720093093093094,-0.27292556
5.681110110110111,-0.27595776
5.642127127127128,-0.27907002
5.603144144144145,-0.28226602
5.564161161161162,-0.28555056
5.525178178178179,-0.288923
5.486195195195196,-0.2923907
5.447212212212213,-0.29595605
5.40822922922923,-0.2996182
5.369246246246248,-0.30338523
5.330263263263264,-0.3072579
5.291280280280281,-0.31124446
5.252297297297298,-0.3153435
5.2133143143143155,-0.3195608
5.174331331331333,-0.32390177
5.135348348348349,-0.32837117
5.096365365365366,-0.3329705
5.057382382382383,-0.33770624
5.0183993993994,-0.34258416
4.979416416416417,-0.34760898
4.9404334334334346,-0.35278612
4.901450450450451,-0.35812038
4.862467467467469,-0.36361757
4.823484484484486,-0.3692856
4.784501501501502,-0.3751262
4.745518518518519,-0.38115215
4.7065355355355365,-0.38736558
4.667552552552554,-0.39377534
4.628569569569571,-0.40038854
4.589586586586588,-0.40721112
4.550603603603604,-0.4142547
4.511620620620621,-0.42152455
4.472637637637639,-0.4290293
4.433654654654656,-0.43677893
4.394671671671673,-0.44478315
4.355688688688689,-0.4530497
4.316705705705707,-0.46159083
4.277722722722724,-0.4704164
4.23873973973974,-0.47953627
4.1997567567567575,-0.48896173
4.160773773773775,-0.49870476
4.121790790790792,-0.50878066
4.082807807807809,-0.5191969
4.043824824824826,-0.5299699
4.004841841841842,-0.54111177
3.9658588588588604,-0.5526406
3.9268758758758775,-0.5645652
3.8878928928928937,-0.5769042
3.848909909909911,-0.5896721
3.809926926926928,-0.6028877
3.770943943943945,-0.61656827
3.7319609609609623,-0.63072747
3.6929779779779786,-0.64538723
3.6539949949949957,-0.660567
3.615012012012013,-0.6762832
3.57602902902903,-0.69255865
3.537046046046047,-0.70941377
3.4980630630630642,-0.72686976
3.4590800800800805,-0.7449486
3.4200970970970985,-0.7636784
3.3811141141141157,-0.7830742
3.342131131131132,-0.8031703
3.303148148148149,-0.8239866
3.264165165165166,-0.8455504
3.2251821821821833,-0.8678868
3.1861991991992005,-0.89102757
3.1472162162162176,-0.9149958
3.108233233233234,-0.93982655
3.069250250250252,-0.9655471
3.030267267267268,-0.9921853
2.9912842842842853,-1.0197769
2.9523013013013024,-1.0483494
2.9133183183183187,-1.0779374
2.8743353353353376,-1.1085744
2.835352352352353,-1.1402951
2.79636936936937,-1.1731321
2.7573863863863872,-1.2071189
2.7184034034034044,-1.242291
2.6794204204204224,-1.278687
2.6404374374374378,-1.3163381
2.601454454454455,-1.3552818
2.562471471471472,-1.395555
2.52348848848849,-1.4371932
2.4845055055055063,-1.4802318
2.4455225225225234,-1.5247039
2.4065395395395406,-1.570653
2.3675565565565577,-1.6181061
2.328573573573575,-1.6670965
2.289590590590592,-1.71767
2.250607607607609,-1.7698458
2.2116246246246263,-1.823666
2.1726416416416416,-1.8791572
2.133658658658659,-1.936352
2.094675675675676,-1.9952748
2.055692692692695,-2.0559542
2.016709709709712,-2.1184258
1.9777267267267291,-2.1826982
1.9387437437437445,-2.2488017
1.8997607607607616,-2.3167536
1.8607777777777788,-2.3865707
1.821794794794796,-2.4582708
1.782811811811813,-2.5318668
1.7438288288288284,-2.6073594
1.7048458458458473,-2.6847687
1.6658628628628644,-2.764087
1.6268798798798816,-2.845316
1.5878968968968987,-2.928453
1.5489139139139159,-3.013494
1.5099309309309312,-3.1004257
1.4709479479479484,-3.1892262
1.4319649649649655,-3.2798805
1.3929819819819826,-3.3723733
1.3539989989990016,-3.4666677
1.3150160160160187,-3.562737
1.276033033033034,-3.660528
1.2370500500500512,-3.7600174
1.1980670670670683,-3.861151
1.1590840840840855,-3.9638767
1.1201011011011026,-4.0681343
1.081118118118118,-4.1738677
1.0421351351351351,-4.2809935
1.003152152152154,-4.389466
0.9641691691691712,-4.4991856
0.9251861861861883,-4.6100783
0.8862032032032054,-4.7220497
0.8472202202202208,-4.8350034
0.808237237237238,-4.94886
0.7692542542542551,-5.0634894
0.7302712712712722,-5.1788025
0.6912882882882894,-5.294676
0.6523053053053065,-5.410993
0.6133223223223236,-5.5276318
0.5743393393393408,-5.6444674
0.5353563563563579,-5.7613697
0.49637337337337506,-5.8782015
0.4573903903903922,-5.9948363
0.41840740740740756,-6.111127
0.3794244244244247,-6.226932
0.34044144144144184,-6.342118
0.301458458458459,-6.456535
0.2624754754754779,-6.5700355
0.22349249249249503,-6.6824775
0.1845095095095104,-6.793716
0.14552652652652753,-6.903614
0.10654354354354467,-7.0120215
0.06756056056056181,-7.118803
0.02857757757757895,-7.223824
-0.010405405405403911,-7.3269415
-0.04938838838838855,-7.428036
-0.08837137137136963,-7.526971
-0.1273543543543525,-7.62364
-0.16633733733733536,-7.717909
-0.20532032032031822,-7.8096814
-0.24430330330330285,-7.898852
-0.2832862862862857,-7.9853163
-0.3222692692692686,-8.068982
-0.36125225225225144,-8.149766
-0.4002352352352343,-8.227598
-0.4392182182182154,-8.302398
-0.4782012012012,-8.374115
-0.5171841841841829,-8.442689
-0.5561671671671657,-8.508065
-0.5951501501501486,-8.570212
-0.6341331331331315,-8.629102
-0.6731161161161143,-8.684701
-0.712099099099099,-8.736993
-0.7510820820820818,-8.785976
-0.7900650650650629,-8.831639
-0.8290480480480458,-8.873994
-0.8680310310310286,-8.913051
-0.9070140140140133,-8.948825
-0.9459969969969961,-8.98134
-0.984979979979979,-9.010631
-1.0239629629629619,-9.036723
-1.0629459459459447,-9.059673
-1.1019289289289276,-9.079516
-1.1409119119119104,-9.096308
-1.1798948948948933,-9.1101
-1.2188778778778762,-9.1209545
-1.257860860860859,-9.128936
-1.2968438438438419,-9.134107
-1.3358268268268247,-9.13654
-1.3748098098098094,-9.136313
-1.4137927927927922,-9.133489
-1.452775775775775,-9.128157
-1.491758758758758,-9.120391
-1.530741741741739,-9.110268
-1.569724724724722,-9.097881
-1.6087077077077065,-9.083307
-1.6476906906906894,-9.066629
-1.6866736736736723,-9.047938
-1.7256566566566551,-9.027318
-1.764639639639638,-9.004843
-1.8036226226226226,-8.980617
-1.8426056056056055,-8.954711
-1.8815885885885866,-8.92722
-1.9205715715715694,-8.898218
-1.9595545545545523,-8.867795
-1.9985375375375352,-8.836032
-2.03752052052052,-8.803008
-2.0765035035035027,-8.768798
-2.1154864864864855,-8.733492
-2.1544694694694684,-8.697156
-2.1934524524524512,-8.659869
-2.2324354354354323,-8.621705
-2.271418418418417,-8.582735
-2.3104014014014,-8.543026
-2.3493843843843827,-8.502651
-2.3883673673673655,-8.461669
-2.4273503503503484,-8.420146
-2.466333333333333,-8.378144
-2.505316316316316,-8.335712
-2.5442992992992988,-8.292929
-2.58328228228228,-8.249825
-2.6222652652652627,-8.206463
-2.6612482482482456,-8.162892
-2.70023123123123,-8.119156
-2.739214214214213,-8.07531
-2.778197197197196,-8.031388
